approval_amount,contacted,email_contacted_ts,sms_contacted_ts,rent_or_own,months_at_current_residence,years_at_current_residence,direct_deposit,black_listed,language_preference,military_applicant,scheduled_payment_amt,number_of_payments,initial_decision,age
217.0,False,True,True,RENT,11,5,False,False,EN,False,63.5,52,APPROVED,22.0
191.0,False,True,True,RENT,0,6,True,False,EN,False,118.58,24,APPROVED,42.0
257.0,False,True,False,RENT,0,3,True,False,ES,False,17.98,52,APPROVED,32.0
93.0,False,True,False,RENT,6,1,False,False,EN,False,6.65,52,APPROVED,31.0
182.0,False,True,True,RENT,4,0,True,False,EN,False,55.55,26,APPROVED,23.0
209.0,False,True,False,RENT,7,0,True,False,EN,False,99.61,24,APPROVED,27.0
54.0,False,True,True,RENT,8,0,True,False,EN,False,178.68,12,APPROVED,58.0
634.0,False,True,True,RENT,0,5,True,False,EN,False,138.74,26,APPROVED,48.0
805.0,False,True,False,RENT,4,2,True,False,EN,False,120.05,24,APPROVED,23.0
461.0,False,True,False,RENT,0,3,True,False,EN,False,78.19,26,APPROVED,48.0
578.0,False,True,True,OWN,0,6,True,False,EN,False,415.11,52,APPROVED,31.0
300.0,False,True,True,RENT,0,2,False,False,EN,False,80.83,52,APPROVED,38.0
439.0,False,True,True,RENT,5,6,True,False,EN,False,94.53,24,APPROVED,51.0
360.0,False,True,True,RENT,1,1,False,False,EN,False,58.17,24,APPROVED,46.0
32.0,False,True,True,OWN,3,5,True,False,EN,False,15.87,26,APPROVED,54.0
55.0,False,True,True,RENT,0,32,True,False,EN,False,48.84,52,APPROVED,38.0
250.0,False,True,True,RENT,0,2,True,False,EN,False,33.84,26,APPROVED,52.0
737.0,False,False,True,RENT,0,6,True,False,EN,False,212.88,12,APPROVED,73.0
990.0,False,True,True,RENT,0,5,True,False,ES,False,75.75,52,APPROVED,44.0
328.0,False,True,True,OWN,11,6,True,False,EN,False,44.72,26,APPROVED,27.0
251.0,False,True,True,RENT,1,0,True,False,EN,False,81.67,12,APPROVED,53.0
30.0,False,True,True,OWN,0,6,True,False,EN,False,88.58,52,APPROVED,22.0
39.0,False,True,True,RENT,0,4,True,False,EN,False,77.4,26,APPROVED,49.0
855.0,False,True,False,RENT,0,2,True,False,EN,False,283.19,12,APPROVED,27.0
29.0,False,False,True,RENT,0,6,True,False,EN,False,37.36,12,APPROVED,69.0
328.0,False,True,True,OWN,0,4,True,False,EN,False,163.58,26,APPROVED,44.0
384.0,False,True,True,RENT,0,2,True,False,EN,False,178.11,12,APPROVED,50.0
277.0,False,True,True,RENT,2,1,True,False,EN,False,55.27,26,APPROVED,21.0
237.0,False,True,False,RENT,0,6,True,False,EN,False,121.86,24,APPROVED,38.0
167.0,False,True,False,RENT,0,2,True,False,ES,False,47.62,52,APPROVED,30.0
803.0,False,True,False,RENT,11,6,True,False,EN,False,148.59,26,APPROVED,29.0
730.0,False,True,True,RENT,2,0,True,False,EN,False,167.45,26,APPROVED,40.0
24.0,False,True,True,RENT,5,0,True,False,ES,False,17.11,52,APPROVED,26.0
178.0,False,True,False,RENT,5,0,True,False,EN,False,17.51,24,APPROVED,35.0
413.0,False,False,True,OWN,0,6,False,False,EN,False,24.0,52,APPROVED,25.0
200.0,False,True,True,OWN,2,1,True,False,EN,False,89.89,52,APPROVED,49.0
341.0,False,True,True,RENT,4,2,True,False,EN,False,220.53,52,APPROVED,25.0
317.0,False,True,False,RENT,0,3,True,False,ES,False,75.27,26,APPROVED,27.0
359.0,False,True,False,RENT,0,1,True,False,EN,False,46.54,26,APPROVED,34.0
564.0,False,True,False,RENT,0,5,True,False,EN,False,68.65,26,DENIED,45.0
920.0,False,True,False,RENT,8,4,False,False,EN,False,309.04,26,APPROVED,41.0
487.0,False,True,True,OWN,11,6,True,False,EN,False,106.16,26,APPROVED,37.0
606.0,False,True,False,RENT,0,6,True,False,EN,False,236.14,52,APPROVED,52.0
170.0,False,True,True,RENT,2,2,True,False,EN,False,69.71,26,APPROVED,25.0
520.0,False,True,True,RENT,0,6,True,False,EN,False,79.11,26,APPROVED,40.0
202.0,False,True,True,RENT,6,1,True,False,EN,False,55.75,12,APPROVED,43.0
76.0,False,True,True,RENT,0,6,True,False,EN,False,16.46,52,APPROVED,30.0
139.0,False,True,False,RENT,0,1,True,False,EN,False,36.3,26,APPROVED,37.0
744.0,False,True,True,RENT,0,2,True,False,EN,False,196.96,26,APPROVED,36.0
1760.0,False,True,True,RENT,0,3,True,False,EN,False,496.75,12,APPROVED,30.0
70.0,False,True,True,RENT,0,6,True,False,EN,False,23.79,52,APPROVED,37.0
687.0,False,True,False,RENT,8,4,False,False,EN,False,218.09,26,APPROVED,41.0
975.0,False,True,True,RENT,0,6,True,False,EN,False,141.24,26,APPROVED,30.0
937.0,False,True,False,RENT,3,2,False,False,EN,False,91.87,52,APPROVED,31.0
29.0,False,True,True,RENT,1,0,True,False,EN,False,97.84,12,APPROVED,49.0
436.0,False,True,False,OWN,0,6,True,False,EN,False,29.4,52,APPROVED,30.0
153.0,False,True,True,RENT,1,1,True,False,EN,False,244.8,26,DENIED,36.0
93.0,False,True,False,RENT,0,6,False,False,EN,False,62.04,26,APPROVED,50.0
753.0,False,True,True,RENT,0,2,True,False,EN,False,103.23,24,APPROVED,26.0
593.0,False,True,True,OWN,0,6,True,False,EN,False,103.79,12,APPROVED,54.0
38.0,False,False,False,OWN,0,6,True,False,EN,False,61.4,24,APPROVED,49.0
591.0,False,True,True,RENT,6,3,True,False,EN,False,68.3,24,APPROVED,58.0
149.0,False,True,False,OWN,6,2,False,False,EN,False,17.64,26,APPROVED,21.0
435.0,False,True,True,OWN,1,4,True,False,EN,False,215.16,12,APPROVED,31.0
580.0,False,False,False,RENT,1,0,True,False,EN,False,95.77,24,APPROVED,34.0
140.0,False,True,True,RENT,9,0,True,False,EN,False,79.88,24,APPROVED,25.0
855.0,False,True,True,RENT,0,5,False,False,EN,False,53.73,52,APPROVED,32.0
488.0,False,True,True,RENT,4,0,True,False,EN,False,102.01,26,APPROVED,26.0
491.0,False,True,False,RENT,2,1,True,False,EN,False,35.86,52,APPROVED,46.0
566.0,False,True,False,RENT,0,6,True,False,EN,False,114.46,26,APPROVED,26.0
618.0,False,True,True,RENT,5,0,True,False,EN,False,81.11,26,APPROVED,51.0
1119.0,False,True,True,RENT,2,4,True,False,EN,False,163.5,26,APPROVED,54.0
392.0,False,True,False,RENT,0,2,True,False,EN,False,38.06,52,APPROVED,29.0
161.0,False,True,True,RENT,0,4,True,False,EN,False,140.78,12,APPROVED,61.0
95.0,False,True,True,RENT,3,0,True,False,EN,False,34.05,24,APPROVED,37.0
75.0,False,True,True,OWN,0,6,True,False,EN,False,44.64,26,APPROVED,24.0
566.0,False,True,False,RENT,0,6,True,False,EN,False,128.2,26,APPROVED,36.0
603.0,False,True,False,OWN,4,2,True,False,EN,False,43.06,52,APPROVED,49.0
911.0,False,True,True,RENT,3,0,True,False,EN,False,135.72,24,APPROVED,22.0
699.0,True,True,True,RENT,6,1,True,False,EN,False,109.15,24,APPROVED,28.0
562.0,False,True,True,OWN,0,6,True,False,EN,False,37.03,52,APPROVED,39.0
47.0,False,True,False,RENT,0,24,True,False,EN,False,92.59,26,DENIED,32.0
762.0,False,True,True,RENT,0,5,True,False,EN,False,58.88,52,APPROVED,49.0
384.0,False,True,False,RENT,0,1,True,False,EN,False,85.37,26,APPROVED,38.0
791.0,False,True,True,RENT,1,0,False,False,EN,False,84.62,26,DENIED,40.0
185.0,False,True,True,RENT,6,5,True,False,ES,False,67.76,24,APPROVED,56.0
234.0,False,True,True,OWN,8,1,True,False,EN,False,77.86,12,APPROVED,46.0
759.0,False,True,True,RENT,1,1,True,False,EN,False,119.47,24,APPROVED,27.0
128.0,False,True,True,RENT,6,0,False,False,EN,False,73.68,24,APPROVED,57.0
326.0,False,True,False,OWN,0,1,True,False,EN,False,176.85,12,APPROVED,60.0
283.0,False,True,True,OWN,0,6,True,False,EN,False,45.59,26,APPROVED,21.0
863.0,False,True,False,RENT,0,1,True,False,EN,False,58.1,52,APPROVED,33.0
910.0,False,True,True,RENT,2,1,True,False,EN,False,265.84,24,APPROVED,24.0
390.0,False,True,False,OWN,0,6,True,False,EN,False,36.42,26,APPROVED,39.0
65.0,False,False,True,OWN,0,6,True,False,EN,False,64.53,52,APPROVED,54.0
207.0,False,True,True,RENT,2,0,True,False,EN,False,189.63,26,APPROVED,47.0
259.0,False,True,False,OWN,0,6,False,False,EN,False,14.2,52,APPROVED,22.0
334.0,False,True,True,OWN,0,6,True,False,EN,False,166.56,12,APPROVED,55.0
125.0,False,True,True,RENT,0,6,True,False,EN,False,63.08,26,APPROVED,30.0
238.0,False,True,True,OWN,0,6,True,False,EN,False,37.1,24,APPROVED,48.0
242.0,False,True,True,RENT,0,1,True,False,EN,False,30.04,26,DENIED,29.0
241.0,False,False,True,OWN,0,6,True,False,EN,False,95.01,12,APPROVED,30.0
597.0,False,True,False,RENT,0,1,True,False,ES,False,80.27,26,APPROVED,34.0
513.0,False,True,False,RENT,0,3,True,False,EN,False,80.55,52,APPROVED,23.0
155.0,False,True,True,RENT,0,1,True,False,EN,False,98.63,26,APPROVED,62.0
77.0,False,True,False,RENT,0,1,True,False,EN,False,156.48,52,APPROVED,30.0
535.0,False,True,True,OWN,0,6,True,False,EN,False,133.34,12,APPROVED,71.0
250.0,False,True,False,OWN,8,1,True,False,EN,False,33.16,24,APPROVED,41.0
653.0,False,True,True,RENT,0,6,True,False,EN,False,224.43,24,APPROVED,24.0
141.0,False,True,True,RENT,0,1,True,False,EN,False,31.73,52,APPROVED,25.0
81.0,False,True,True,RENT,0,2,True,False,EN,False,15.39,26,APPROVED,26.0
122.0,False,True,True,RENT,0,6,True,False,ES,False,12.53,52,APPROVED,53.0
730.0,False,True,True,RENT,2,2,True,False,EN,False,49.24,52,APPROVED,41.0
193.0,False,True,True,RENT,5,4,True,False,EN,False,33.91,26,APPROVED,22.0
214.0,False,True,True,RENT,1,2,True,False,EN,False,34.67,26,APPROVED,30.0
875.0,False,True,False,RENT,0,1,True,False,EN,False,64.4,52,APPROVED,40.0
412.0,False,True,False,RENT,0,6,True,False,EN,False,85.22,52,APPROVED,42.0
146.0,False,True,True,RENT,1,6,True,False,EN,False,17.91,52,APPROVED,60.0
108.0,False,True,True,OWN,0,6,True,False,EN,False,38.78,52,APPROVED,33.0
197.0,False,True,True,RENT,6,1,True,False,EN,False,78.12,26,APPROVED,32.0
156.0,False,True,False,RENT,11,6,True,False,EN,False,32.16,26,APPROVED,50.0
337.0,False,True,True,RENT,2,5,False,False,EN,False,139.04,26,APPROVED,20.0
138.0,False,True,False,RENT,10,3,False,False,ES,False,28.92,26,APPROVED,49.0
239.0,False,True,True,RENT,0,6,False,False,EN,False,32.65,26,APPROVED,20.0
500.0,False,False,True,RENT,6,6,False,False,ES,False,101.18,26,APPROVED,28.0
134.0,False,True,False,RENT,1,0,False,False,EN,False,51.19,12,APPROVED,29.0
179.0,False,True,True,RENT,5,3,False,False,EN,False,17.06,52,APPROVED,23.0
446.0,False,False,True,RENT,0,2,True,False,EN,False,131.98,12,APPROVED,26.0
138.0,False,True,True,RENT,0,6,True,False,EN,False,43.12,24,APPROVED,25.0
350.0,False,True,True,RENT,0,2,True,False,ES,False,151.5,12,APPROVED,50.0
216.0,False,True,True,OWN,0,5,True,False,EN,False,13.12,26,APPROVED,46.0
128.0,False,True,True,OWN,0,6,False,False,EN,False,88.4,12,APPROVED,58.0
679.0,False,True,False,RENT,0,4,False,False,EN,False,221.29,12,APPROVED,36.0
204.0,False,True,True,RENT,6,0,True,False,EN,False,108.56,26,APPROVED,35.0
169.0,False,False,False,OWN,3,5,False,False,EN,False,24.28,26,APPROVED,37.0
604.0,False,True,True,RENT,2,1,True,False,EN,False,201.16,52,APPROVED,31.0
501.0,False,True,False,OWN,0,30,True,False,EN,False,38.11,52,APPROVED,55.0
277.0,False,True,True,RENT,9,0,True,False,EN,False,50.02,26,APPROVED,37.0
849.0,False,True,False,RENT,0,4,True,False,EN,False,94.83,52,APPROVED,34.0
286.0,False,True,True,RENT,6,5,True,False,EN,False,177.2,12,APPROVED,52.0
800.0,False,True,True,RENT,0,1,True,False,EN,False,117.51,26,APPROVED,45.0
80.0,False,True,False,OWN,11,4,True,False,EN,False,36.25,52,APPROVED,58.0
557.0,False,True,False,RENT,8,4,False,False,ES,False,74.71,26,APPROVED,22.0
307.0,False,True,False,RENT,1,1,True,False,EN,False,56.78,26,APPROVED,25.0
601.0,False,True,True,RENT,0,3,True,False,EN,False,50.65,52,APPROVED,50.0
460.0,False,True,True,RENT,11,6,True,False,EN,False,82.02,26,APPROVED,41.0
532.0,False,True,False,RENT,3,0,True,False,EN,False,50.78,52,APPROVED,24.0
801.0,False,True,False,OWN,3,3,True,False,EN,False,503.89,24,APPROVED,38.0
504.0,False,True,True,OWN,1,1,True,False,EN,False,62.21,26,APPROVED,30.0
24.0,False,True,True,OWN,0,5,True,False,EN,False,23.99,52,APPROVED,26.0
619.0,False,True,True,RENT,0,6,False,False,EN,False,94.38,52,APPROVED,19.0
735.0,False,True,True,OWN,11,6,True,False,EN,False,57.28,52,APPROVED,33.0
1029.0,True,True,True,OWN,0,5,True,False,EN,False,168.76,52,APPROVED,20.0
719.0,False,True,False,RENT,4,0,False,False,EN,False,134.36,26,APPROVED,41.0
306.0,False,True,False,OWN,0,2,True,False,EN,False,21.57,52,APPROVED,53.0
550.0,False,True,False,RENT,6,0,True,False,EN,False,57.96,26,APPROVED,33.0
342.0,False,True,True,RENT,0,6,False,False,EN,False,51.67,24,APPROVED,41.0
769.0,False,True,True,OWN,0,1,True,False,EN,False,128.46,24,APPROVED,31.0
99.0,True,True,True,RENT,0,6,True,False,EN,False,113.73,26,APPROVED,39.0
195.0,False,True,True,RENT,0,2,False,False,EN,False,28.46,26,APPROVED,23.0
274.0,False,False,True,RENT,8,0,True,False,EN,False,96.34,26,APPROVED,22.0
262.0,False,True,True,RENT,0,6,True,False,EN,False,74.74,24,APPROVED,30.0
26.0,False,True,False,OWN,0,6,True,False,EN,False,30.14,26,APPROVED,42.0
84.0,False,True,False,RENT,1,0,True,False,EN,False,72.19,26,APPROVED,61.0
555.0,False,True,True,OWN,4,0,True,False,EN,False,70.12,26,APPROVED,25.0
1121.0,False,True,True,OWN,0,6,True,False,EN,False,85.02,52,APPROVED,24.0
185.0,False,True,True,RENT,0,5,False,False,EN,False,17.61,52,APPROVED,24.0
204.0,False,True,False,RENT,0,3,True,False,EN,False,30.56,26,APPROVED,49.0
699.0,False,True,False,RENT,0,6,True,False,EN,False,105.98,26,APPROVED,39.0
835.0,False,True,True,OWN,10,6,True,False,EN,False,57.47,52,APPROVED,24.0
1234.0,False,True,False,OWN,8,2,True,False,EN,False,88.85,52,APPROVED,34.0
1037.0,False,True,True,OWN,0,3,True,False,EN,False,67.17,52,APPROVED,22.0
42.0,False,False,True,RENT,3,1,False,False,EN,False,183.75,26,APPROVED,37.0
287.0,False,True,True,RENT,2,1,True,False,EN,False,64.42,26,APPROVED,36.0
428.0,False,True,True,RENT,0,1,True,False,EN,False,163.42,52,APPROVED,31.0
111.0,False,True,True,OWN,0,6,True,False,EN,False,53.37,26,APPROVED,38.0
616.0,False,True,True,RENT,2,3,True,False,EN,False,369.27,26,APPROVED,70.0
155.0,False,True,True,OWN,3,6,True,False,EN,False,38.16,52,APPROVED,35.0
843.0,False,True,True,RENT,1,0,True,False,EN,False,120.27,24,APPROVED,23.0
245.0,False,True,True,RENT,6,4,True,False,EN,False,92.77,26,APPROVED,54.0
132.0,False,True,True,RENT,0,4,True,False,EN,False,125.42,52,APPROVED,43.0
131.0,False,True,True,RENT,0,6,True,False,EN,False,26.19,52,APPROVED,26.0
272.0,False,True,True,RENT,0,5,False,False,EN,False,116.89,12,APPROVED,20.0
20.0,False,True,True,OWN,0,2,True,False,EN,False,45.11,26,APPROVED,28.0
184.0,False,True,False,OWN,0,6,True,False,EN,False,58.42,52,APPROVED,20.0
461.0,False,True,True,RENT,0,2,True,False,EN,False,256.77,26,APPROVED,28.0
322.0,False,True,False,RENT,6,0,True,False,ES,False,105.42,26,APPROVED,54.0
1490.0,False,True,True,OWN,0,6,True,False,EN,False,128.72,26,APPROVED,31.0
1204.0,False,True,True,OWN,0,6,True,False,EN,False,434.59,26,APPROVED,33.0
160.0,False,True,True,RENT,1,0,True,False,EN,False,63.79,26,APPROVED,26.0
243.0,False,True,True,RENT,9,3,True,False,ES,False,40.61,26,APPROVED,45.0
423.0,False,True,True,OWN,11,6,True,False,ES,False,27.63,52,APPROVED,52.0
946.0,False,True,False,OWN,0,6,True,False,EN,False,143.21,26,APPROVED,19.0
746.0,False,True,True,RENT,0,1,False,False,EN,False,246.04,12,APPROVED,30.0
1202.0,False,True,False,RENT,1,0,True,False,EN,False,214.8,26,APPROVED,24.0
1828.0,False,True,True,RENT,6,3,True,False,EN,False,147.6,26,APPROVED,53.0
478.0,False,True,True,RENT,3,0,True,False,EN,False,65.48,26,APPROVED,25.0
129.0,False,True,True,RENT,5,0,True,False,EN,False,8.96,52,APPROVED,26.0
379.0,False,True,False,RENT,6,6,True,False,EN,False,66.85,24,APPROVED,21.0
104.0,False,True,False,RENT,2,2,True,False,EN,False,206.91,52,APPROVED,41.0
50.0,False,True,False,OWN,0,6,True,False,EN,False,10.0,52,APPROVED,20.0
68.0,False,True,True,RENT,1,0,True,False,EN,False,82.93,26,APPROVED,56.0
1535.0,False,True,True,OWN,0,6,True,False,EN,False,599.54,52,APPROVED,27.0
413.0,False,True,True,RENT,0,3,True,False,EN,False,58.8,24,APPROVED,27.0
151.0,False,True,True,RENT,11,6,True,False,EN,False,89.87,12,APPROVED,40.0
198.0,False,True,False,RENT,0,4,True,False,EN,False,70.56,24,APPROVED,29.0
573.0,False,True,True,RENT,0,3,True,False,EN,False,380.7,12,APPROVED,50.0
51.0,False,True,True,RENT,11,1,True,False,EN,False,63.21,26,APPROVED,27.0
300.0,False,True,True,OWN,0,4,True,False,EN,False,169.74,12,APPROVED,53.0
72.0,False,True,False,RENT,0,3,False,False,EN,False,85.3,26,APPROVED,27.0
1158.0,False,True,True,RENT,0,2,True,False,EN,False,231.96,52,APPROVED,35.0
291.0,False,True,True,RENT,0,3,True,False,EN,False,136.66,52,APPROVED,26.0
198.0,False,True,True,RENT,9,6,True,False,ES,False,125.24,26,APPROVED,29.0
489.0,False,True,False,RENT,0,1,True,False,EN,False,34.26,52,APPROVED,37.0
680.0,False,True,False,RENT,0,5,True,False,EN,False,150.16,26,APPROVED,20.0
688.0,False,True,False,OWN,0,2,True,False,EN,False,95.28,26,APPROVED,45.0
142.0,False,True,False,RENT,11,6,True,False,EN,False,25.25,26,APPROVED,56.0
242.0,False,True,True,RENT,0,6,True,False,EN,False,106.0,24,APPROVED,41.0
728.0,False,True,True,RENT,6,1,True,False,EN,False,51.76,52,APPROVED,45.0
74.0,False,True,True,RENT,3,0,True,False,EN,False,62.38,26,APPROVED,38.0
143.0,False,True,False,RENT,0,2,True,False,EN,False,25.11,26,APPROVED,19.0
642.0,False,True,True,OWN,9,0,True,False,EN,False,77.9,26,APPROVED,35.0
698.0,False,True,True,OWN,0,3,False,False,EN,False,109.45,26,APPROVED,38.0
352.0,False,True,True,RENT,6,0,True,False,EN,False,67.67,26,APPROVED,28.0
292.0,False,True,True,RENT,0,2,True,False,EN,False,98.41,12,APPROVED,21.0
301.0,False,True,False,RENT,3,4,True,False,EN,False,54.7,26,APPROVED,30.0
171.0,False,True,True,OWN,11,6,True,False,EN,False,26.12,24,APPROVED,50.0
679.0,False,True,True,RENT,2,0,True,False,EN,False,37.09,52,APPROVED,23.0
45.0,False,True,True,RENT,1,0,False,False,EN,False,26.92,26,APPROVED,50.0
898.0,False,True,False,OWN,0,6,True,False,EN,False,148.37,24,APPROVED,27.0
376.0,False,False,True,OWN,0,6,False,False,EN,False,56.65,26,APPROVED,57.0
12.0,False,True,True,RENT,1,10,True,False,ES,False,30.69,26,APPROVED,41.0
294.0,False,True,True,RENT,0,2,True,False,EN,False,64.0,26,APPROVED,27.0
137.0,False,True,True,OWN,11,6,True,False,EN,False,144.16,12,APPROVED,68.0
506.0,False,True,True,OWN,2,0,True,False,EN,False,62.91,52,APPROVED,25.0
470.0,False,True,True,OWN,0,5,True,False,EN,False,67.58,26,APPROVED,44.0
928.0,False,True,True,OWN,11,6,True,False,ES,False,141.97,26,APPROVED,31.0
1340.0,False,True,False,RENT,0,1,True,False,ES,False,398.77,52,APPROVED,30.0
196.0,False,True,True,RENT,1,0,True,False,EN,False,71.44,24,APPROVED,26.0
491.0,False,True,False,RENT,0,6,False,False,EN,False,69.52,24,APPROVED,26.0
480.0,False,True,False,RENT,0,4,True,False,EN,False,47.02,52,APPROVED,40.0
369.0,False,True,True,RENT,0,6,True,False,ES,False,51.3,26,APPROVED,34.0
1004.0,False,True,True,OWN,0,6,True,False,EN,False,288.91,26,APPROVED,39.0
536.0,False,True,True,OWN,0,4,False,False,EN,False,73.56,26,APPROVED,48.0
124.0,False,True,True,RENT,2,2,True,False,EN,False,22.45,24,APPROVED,30.0
324.0,False,True,True,RENT,0,6,True,False,EN,False,95.72,24,APPROVED,48.0
1526.0,False,True,True,RENT,4,6,True,False,EN,False,313.93,26,APPROVED,41.0
1299.0,False,True,True,RENT,0,4,True,False,EN,False,580.8,12,APPROVED,52.0
1620.0,False,True,False,RENT,9,6,True,False,EN,False,505.11,26,APPROVED,43.0
286.0,False,True,False,RENT,6,3,True,False,EN,False,61.4,26,APPROVED,24.0
308.0,False,True,True,RENT,8,0,False,False,EN,False,80.47,24,APPROVED,22.0
163.0,False,True,False,RENT,9,3,True,False,EN,False,25.49,26,APPROVED,40.0
480.0,False,True,False,RENT,5,1,True,False,EN,False,143.47,24,APPROVED,27.0
94.0,False,True,False,RENT,0,1,True,False,EN,False,52.5,26,APPROVED,30.0
155.0,False,True,True,RENT,7,0,True,False,EN,False,183.15,26,APPROVED,48.0
363.0,False,True,True,OWN,0,6,True,False,EN,False,106.4,26,APPROVED,45.0
4.0,False,True,False,OWN,8,5,True,False,EN,False,15.7,26,APPROVED,31.0
274.0,False,True,False,RENT,7,0,False,False,EN,False,68.98,26,APPROVED,22.0
1167.0,False,True,True,RENT,0,2,True,False,EN,False,-83.12,26,APPROVED,33.0
404.0,False,True,True,RENT,0,6,True,False,EN,False,124.85,26,APPROVED,24.0
242.0,False,True,True,RENT,3,0,True,False,EN,False,241.3,12,APPROVED,44.0
95.0,False,True,True,RENT,7,0,True,False,EN,False,228.56,12,APPROVED,30.0
227.0,False,True,False,RENT,0,6,True,False,EN,False,63.16,12,APPROVED,44.0
106.0,False,True,False,RENT,1,0,True,False,EN,False,43.66,24,APPROVED,35.0
200.0,False,True,False,RENT,0,6,True,False,EN,False,84.54,12,APPROVED,44.0
303.0,False,True,True,RENT,0,6,True,False,EN,False,40.1,52,APPROVED,23.0
172.0,False,True,True,RENT,1,3,True,False,EN,False,53.02,12,APPROVED,65.0
764.0,False,True,True,RENT,0,3,True,False,EN,False,189.13,26,APPROVED,49.0
875.0,False,True,True,RENT,1,1,False,False,ES,False,137.86,26,APPROVED,39.0
1234.0,False,True,True,OWN,0,6,False,False,EN,False,391.03,52,APPROVED,40.0
247.0,False,False,True,RENT,0,6,True,False,EN,False,69.24,24,APPROVED,20.0
410.0,False,True,True,OWN,4,6,True,False,EN,False,59.34,26,APPROVED,50.0
688.0,False,True,False,OWN,0,6,False,False,EN,False,190.52,12,APPROVED,58.0
406.0,False,True,False,RENT,0,6,True,False,EN,False,76.75,26,APPROVED,29.0
351.0,False,True,True,OWN,4,3,True,False,EN,False,79.77,26,APPROVED,53.0
779.0,False,True,True,OWN,0,6,False,False,EN,False,58.55,52,APPROVED,25.0
721.0,False,True,True,RENT,3,3,True,False,EN,False,238.59,12,APPROVED,36.0
1035.0,False,True,True,OWN,0,3,True,False,EN,False,152.46,26,APPROVED,29.0
215.0,False,True,True,RENT,0,1,True,False,EN,False,106.0,24,APPROVED,36.0
387.0,False,True,True,RENT,0,6,True,False,EN,False,53.4,24,APPROVED,39.0
605.0,False,True,True,OWN,0,6,True,False,EN,False,103.75,26,APPROVED,66.0
48.0,False,True,False,RENT,0,3,True,False,EN,False,18.17,52,APPROVED,32.0
